Identifiant de l'élément;Code de la catégorie;Nom base français;Nom frontière français;1er niveau;2eme niveau;3eme niveau;4eme niveau;5eme niveau;Unité anglais;Structure;Somme de Total poste non décomposé2;Nombre de Total poste non décomposé,,,,,
14065;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Essence aviation (AvGas);(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/liter;élément décomposé par poste et par gaz;3,01;1,,,,
15572;Electricité > Mix réseau électrique > Outre mer;Électricité;consommation;Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément décomposé par poste et par gaz;0,944;1,,,,
14066;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Essence aviation (AvGas);(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/toe ICV;élément décomposé par poste et par gaz;3584;1,,,,,
15574;Electricité > Mix réseau électrique > Outre mer;Électricité;consommation;Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément décomposé par poste et par gaz;0,859;1,,,,
14067;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Essence aviation (AvGas);(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/toe ICV;élément décomposé par poste et par gaz;3654;1,,,,,
15577;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,41;1,,,,
14068;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Kérosène;(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/GJ ICV;élément décomposé par poste et par gaz;86,8;1,,,,
15579;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,522;1,,,,
14069;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Kérosène;(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/GJ ICV;élément décomposé par poste et par gaz;86,9;1,,,,
15581;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,689;1,,,,
14070;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Kérosène;(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/kg;élément décomposé par poste et par gaz;3,83;1,,,,
15583;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,533;1,,,,
14071;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Kérosène;(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/kg;élément décomposé par poste et par gaz;3,82;1,,,,
15585;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,188;1,,,,
14072;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Kérosène;(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/kWh ICV;élément décomposé par poste et par gaz;0,313;1,,,,
15587;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,589;1,,,,
14073;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Kérosène;(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/kWh ICV;élément décomposé par poste et par gaz;0,313;1,,,,
15589;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;1,01;1,,,,
14074;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Kérosène;(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/liter;élément décomposé par poste et par gaz;3,06;1,,,,
15591;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,0791;1,,,,
14075;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Kérosène;(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/liter;élément décomposé par poste et par gaz;3,08;1,,,,
15593;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,718;1,,,,
14076;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Kérosène;(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/toe ICV;élément décomposé par poste et par gaz;3644;1,,,,,
15595;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,000183;1,,,,
14077;Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien;Kérosène;(vide);Combustibles ; Fossiles ; Liquides ; Usage sources mobiles ;;kgCO2e/toe ICV;élément décomposé par poste et par gaz;3654;1,,,,,
15597;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,406;1,,,,
14078;Combustibles > Fossiles > Liquides > Usage source fixe;Combustible haute viscosité (CHV);(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/GJ ICV;élément décomposé par poste et par gaz;93,1;1,,,,
15599;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,415;1,,,,
14079;Combustibles > Fossiles > Liquides > Usage source fixe;Combustible haute viscosité (CHV);(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/kWh ICV;élément décomposé par poste et par gaz;0,335;1,,,,
15601;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,781;1,,,,
14080;Combustibles > Fossiles > Liquides > Usage source fixe;Combustible haute viscosité (CHV);(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/toe ICV;élément décomposé par poste et par gaz;3911;1,,,,,
15603;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,197;1,,,,
14081;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul domestique;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/GJ ICV;élément décomposé par poste et par gaz;91,6;1,,,,
15605;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,238;1,,,,
14082;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul domestique;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/kg;élément décomposé par poste et par gaz;3,86;1,,,,
15607;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,0273;1,,,,
14083;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul domestique;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/kg;élément décomposé par poste et par gaz;3,85;1,,,,
15609;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,457;1,,,,
14084;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul domestique;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/kWh ICV;élément décomposé par poste et par gaz;0,324;1,,,,
15611;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,0922;1,,,,
14085;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul domestique;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/kWh ICV;élément décomposé par poste et par gaz;0,325;1,,,,
15613;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,449;1,,,,
14086;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul domestique;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/liter;élément décomposé par poste et par gaz;3,19;1,,,,
15615;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,535;1,,,,
14087;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul domestique;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/liter;élément décomposé par poste et par gaz;3,25;1,,,,
15617;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,697;1,,,,
14088;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul domestique;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/toe ICV;élément décomposé par poste et par gaz;3775;1,,,,,
15619;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,762;1,,,,
14089;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul domestique;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/toe ICV;élément décomposé par poste et par gaz;3699;1,,,,,
15621;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;1,29;1,,,,
14090;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul domestique;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/GJ ICV;élément décomposé par poste et par gaz;89,9;1,,,,
15623;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,12;1,,,,
14091;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul lourd;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/kWh ICV;élément décomposé par poste et par gaz;0,325;1,,,,
15625;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,685;1,,,,
14092;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul lourd;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/liter;élément décomposé par poste et par gaz;3,25;1,,,,
15627;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,517;1,,,,
14093;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul lourd;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/toe ICV;élément décomposé par poste et par gaz;3796;1,,,,,
15629;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,413;1,,,,
14094;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul lourd;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/GJ ICV;élément décomposé par poste et par gaz;90,4;1,,,,
15631;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,718;1,,,,
14095;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul lourd;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/GJ ICV;élément décomposé par poste et par gaz;91,2;1,,,,
15633;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,954;1,,,,
14097;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul lourd;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/kg;élément décomposé par poste et par gaz;3,61;1,,,,
15635;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,55;1,,,,
14098;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul lourd;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/kg;élément décomposé par poste et par gaz;3,64;1,,,,
15637;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,44;1,,,,
14099;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul lourd;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/kWh ICV;élément décomposé par poste et par gaz;0,324;1,,,,
15639;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;2,52;1,,,,
14100;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul lourd;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/liter;élément décomposé par poste et par gaz;3,28;1,,,,
15641;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,142;1,,,,
14101;Combustibles > Fossiles > Liquides > Usage source fixe;Fioul lourd;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/toe ICV;élément décomposé par poste et par gaz;3831;1,,,,,
15643;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,445;1,,,,
14103;Combustibles > Fossiles > Liquides > Pétrole brut;Pétrole Brut;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/GJ ICV;élément décomposé par poste et par gaz;79,7;1,,,,
15645;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,646;1,,,,
14105;Combustibles > Fossiles > Liquides > Pétrole brut;Pétrole Brut;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/kg;élément décomposé par poste et par gaz;3,34;1,,,,
15647;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,383;1,,,,
14112;Combustibles > Fossiles > Liquides > Usages spéciaux;Autres produits pétroliers;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/GJ ICV;élément décomposé par poste et par gaz;81;1,,,,,
15649;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,274;1,,,,
14113;Combustibles > Fossiles > Liquides > Usages spéciaux;Autres produits pétroliers;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/kWh ICV;élément décomposé par poste et par gaz;0,292;1,,,,
15651;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,718;1,,,,
14114;Combustibles > Fossiles > Liquides > Usages spéciaux;Autres produits pétroliers;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/toe ICV;élément décomposé par poste et par gaz;3405;1,,,,,
15653;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,197;1,,,,
14115;Combustibles > Fossiles > Liquides > Usages spéciaux;Bitumes;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/GJ ICV;élément décomposé par poste et par gaz;89,5;1,,,,
15655;Electricité > Mix réseau électrique > Autres pays du monde;Électricité;(vide);Electricité ; Mix réseau électrique ;;;;kgCO2e/kWh;élément non décomposé;0,637;1,,,,
14116;Combustibles > Fossiles > Liquides > Usages spéciaux;Bitumes;(vide);Combustibles ; Fossiles ; Liquides ;;;kgCO2e/GJ ICV;élément décomposé par poste et par gaz;89,9;1,,,,
