id_base_carbone,line_type,step,ef_level_1,ef_level_2,ef_level_3,localization_1,localization_2,ef_unit,data_unit_1,data_unit_2,ef_value_total,ef_value_co2,ef_value_ch4,ef_value_ch4b,ef_value_n2o,ef_value_other_ges,ef_value_co2b,uncertainty,item_1_fixed_energy,item_2_electricity,item_3_network,item_4_mobile_fuel,item_5_transport,item_6_business_travel,item_7_commuting,item_8_client_visits,item_9_procurement,item_10_amortization,item_11_waste_city,item_12_waste_private,item_13_water,item_14_product_use,item_15_product_waste,item_16_fugitive
14051,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,France continentale,,kgCO2e/kg,kg,,3.16000,3.15,0.00,0.00,0.01,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14051,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,France continentale,,kgCO2e/kg,kg,,0.66400,0.60,0.06,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14052,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.30700,0.30,0.01,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14052,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.25300,0.25,0.00,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14052,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.05440,0.05,0.01,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14053,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.31300,0.31,0.01,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14053,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.25900,0.26,0.00,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14053,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.05440,0.05,0.01,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14054,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Europe,,kgCO2e/litre,litre,,3.02000,2.96,0.05,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14054,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Europe,,kgCO2e/litre,litre,,2.48000,2.48,0.00,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14054,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Europe,,kgCO2e/litre,litre,,0.53500,0.48,0.05,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14055,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,France continentale,,kgCO2e/litre,litre,,3.01000,2.96,0.05,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14055,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,France continentale,,kgCO2e/litre,litre,,2.48000,2.48,0.00,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14055,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,France continentale,,kgCO2e/litre,litre,,0.53100,0.48,0.05,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14056,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Europe,,kgCO2e/tep PCI,tep PCI,,"3,584.00000","3,513.00",65.00,0.00,6.68,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14056,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Europe,,kgCO2e/tep PCI,tep PCI,,"2,950.00000","2,940.00",3.78,0.00,6.68,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14056,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Europe,,kgCO2e/tep PCI,tep PCI,,634.00000,573.00,61.20,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14057,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,France continentale,,kgCO2e/tep PCI,tep PCI,,"3,654.00000","3,583.00",65.00,0.00,6.68,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14057,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,France continentale,,kgCO2e/tep PCI,tep PCI,,"3,020.00000","3,010.00",3.78,0.00,6.68,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14057,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,France continentale,,kgCO2e/tep PCI,tep PCI,,634.00000,573.00,61.20,0.00,0.00,0.00,0.00,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26645,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/tonne,tonne,,"3,576.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26645,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/tonne,tonne,,"3,124.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26645,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/tonne,tonne,,452.00000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26646,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/kWh PCI,kWh PCI,,0.29300,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26646,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/kWh PCI,kWh PCI,,0.25600,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26646,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/kWh PCI,kWh PCI,,0.03700,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26647,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/tep PCI,tep PCI,,"3,403.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26647,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/tep PCI,tep PCI,,"2,972.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26647,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/tep PCI,tep PCI,,430.00000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26648,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/litre,litre,,2.88000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26648,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/litre,litre,,2.50000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26648,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Polynésie Française,kgCO2e/litre,litre,,0.38500,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26677,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/tonne,tonne,,"3,509.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26677,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/tonne,tonne,,"3,124.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26677,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/tonne,tonne,,385.00000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26678,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/kWh PCI,kWh PCI,,0.30100,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26678,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/kWh PCI,kWh PCI,,0.26700,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26678,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/kWh PCI,kWh PCI,,0.03370,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26679,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/tep PCI,tep PCI,,"3,487.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26679,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/tep PCI,tep PCI,,"3,108.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26679,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/tep PCI,tep PCI,,379.00000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26680,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/litre,litre,,2.82000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26680,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/litre,litre,,2.50000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26680,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Réunion,kgCO2e/litre,litre,,0.32400,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26701,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,tonne,,"3,414.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26701,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,tonne,,"3,124.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26701,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,tonne,,290.00000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26702,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/kWh PCI,kWh PCI,,0.29200,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26702,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/kWh PCI,kWh PCI,,0.26700,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26702,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/kWh PCI,kWh PCI,,0.02480,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26703,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tep PCI,tep PCI,,"3,396.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26703,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tep PCI,tep PCI,,"3,108.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26703,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tep PCI,tep PCI,,288.00000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26704,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,litre,,2.73000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26704,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,litre,,2.50000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26704,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,litre,,0.23200,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26725,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/tonne,tonne,,"3,546.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26725,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/tonne,tonne,,"3,124.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26725,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/tonne,tonne,,422.00000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26726,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/kWh PCI,kWh PCI,,0.30400,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26726,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/kWh PCI,kWh PCI,,0.26700,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26726,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/kWh PCI,kWh PCI,,0.03730,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26727,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/tep PCI,tep PCI,,"3,524.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26727,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/tep PCI,tep PCI,,"3,108.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26727,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/tep PCI,tep PCI,,416.00000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26728,Elément,Total,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/litre,litre,,2.82000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26728,Poste,Combustion,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/litre,litre,,2.50000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26728,Poste,Amont,Liquides,Carbureacteur large coupe (jet B),,Outre-mer,Nouvelle Calédonie,kgCO2e/litre,litre,,0.32400,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
12918,Elément,Total,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/GJ PCI,GJ PCI,,105.00000,98.30,5.73,0.00,0.80,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12918,Poste,Combustion,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/GJ PCI,GJ PCI,,95.80000,95.00,0.03,0.00,0.80,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12918,Poste,Amont,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/GJ PCI,GJ PCI,,9.00000,3.30,5.70,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12919,Elément,Total,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/kg,kg,,2.72000,2.56,0.15,0.00,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12919,Poste,Combustion,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/kg,kg,,2.49000,2.47,0.00,0.00,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12919,Poste,Amont,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/kg,kg,,0.23000,0.09,0.14,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12920,Elément,Total,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.37700,0.35,0.02,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12920,Poste,Combustion,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.34500,0.34,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12920,Poste,Amont,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.03190,0.01,0.02,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12921,Elément,Total,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/tep PCI,tep PCI,,"4,396.00000","4,129.00",234.00,0.00,33.40,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12921,Poste,Combustion,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/tep PCI,tep PCI,,"4,023.00000","3,990.00",0.00,0.00,33.40,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12921,Poste,Amont,Solides,Charbon à coke (PCS >23865kJ/kg),,France continentale,,kgCO2e/tep PCI,tep PCI,,373.00000,139.00,234.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12925,Elément,Total,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/GJ PCI,GJ PCI,,105.00000,98.30,5.58,0.00,0.80,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12925,Poste,Combustion,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/GJ PCI,GJ PCI,,95.80000,95.00,0.03,0.00,0.80,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12925,Poste,Amont,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/GJ PCI,GJ PCI,,8.85000,3.30,5.55,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12926,Elément,Total,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/kg,kg,,2.72000,2.56,0.15,0.00,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12926,Poste,Combustion,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/kg,kg,,2.49000,2.47,0.00,0.00,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12926,Poste,Amont,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/kg,kg,,0.23000,0.09,0.14,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12927,Elément,Total,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.37700,0.35,0.02,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12927,Poste,Combustion,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.34500,0.34,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12927,Poste,Amont,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.03190,0.01,0.02,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12928,Elément,Total,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/tep PCI,tep PCI,,"4,397.00000","4,129.00",234.00,0.00,33.40,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12928,Poste,Combustion,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/tep PCI,tep PCI,,"4,025.00000","3,990.00",1.26,0.00,33.40,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12928,Poste,Amont,Solides,Charbon à vapeur (PCS >23865kJ/kg),,France continentale,,kgCO2e/tep PCI,tep PCI,,372.00000,139.00,233.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12929,Elément,Total,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/GJ PCI,GJ PCI,,106.00000,99.30,5.58,0.00,0.80,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12929,Poste,Combustion,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/GJ PCI,GJ PCI,,96.80000,96.00,0.03,0.00,0.80,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12929,Poste,Amont,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/GJ PCI,GJ PCI,,8.85000,3.30,5.55,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12930,Elément,Total,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/kg,kg,,2.12000,1.99,0.11,0.00,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12930,Poste,Combustion,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/kg,kg,,1.94000,1.92,0.00,0.00,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12930,Poste,Amont,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/kg,kg,,0.17700,0.07,0.11,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12931,Elément,Total,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.38100,0.36,0.02,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12931,Poste,Combustion,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.34900,0.35,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12931,Poste,Amont,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.03190,0.01,0.02,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12932,Elément,Total,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/tep PCI,tep PCI,,"4,437.00000","4,169.00",234.00,0.00,33.40,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12932,Poste,Combustion,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/tep PCI,tep PCI,,"4,065.00000","4,030.00",1.26,0.00,33.40,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12932,Poste,Amont,Solides,Charbon sous-bitumineux (PCS entre 17 435 et 23 865 kJ/kg),,France continentale,,kgCO2e/tep PCI,tep PCI,,372.00000,139.00,233.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12984,Elément,Total,Solides,Coke de houille,,France continentale,,kgCO2e/kg,kg,,3.28000,3.09,0.16,0.00,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12984,Poste,Combustion,Solides,Coke de houille,,France continentale,,kgCO2e/kg,kg,,3.03000,3.00,0.01,0.00,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12984,Poste,Amont,Solides,Coke de houille,,France continentale,,kgCO2e/kg,kg,,0.24700,0.09,0.16,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12985,Elément,Total,Solides,Coke de houille,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.42100,0.40,0.02,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12985,Poste,Combustion,Solides,Coke de houille,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.38900,0.39,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12985,Poste,Amont,Solides,Coke de houille,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.03190,0.01,0.02,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
