Identifiant de l'élément,Code de la catégorie,Nom base français,Nom frontière français,1er niveau,2eme niveau,3eme niveau,4eme niveau,5eme niveau,Unité anglais,Structure,Somme de Total poste non décomposé2
25561,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Légumes,Carotte,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,0.322
25560,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Légumes,Maïs,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,0.701
25559,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Légumes,Sauce tomate,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,2.94
25558,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Légumes,Tomate,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,1.41
25557,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Légumes,Tomate,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,0.462
25556,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Légumes,Tomate,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,0.665
25555,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Légumes,Tomate,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,2.31
25554,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Légumes,Tomate,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,0.354
25553,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Légumes,Pomme de terre,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,0.603
25552,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Produits laitiers et oeufs,Fromage,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,3.51
25551,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Produits laitiers et oeufs,Fromage,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,3.61
25550,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Produits laitiers et oeufs,Fromage,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,4.28
25549,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Produits laitiers et oeufs,Fromage,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,5.6
25548,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Produits laitiers et oeufs,Oeuf,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,2.61
25547,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Produits laitiers et oeufs,Crème,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,4.16
25546,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Produits laitiers et oeufs,Beurre,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,9.49
25545,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Produits laitiers et oeufs,Yaourt,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,2.88
25544,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Produits laitiers et oeufs,Lait,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,1.22
25543,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Poissons,Thon,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,3.95
25542,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Poissons,Moules - autres crustacés,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,10.7
25541,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Poissons,Poisson,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,11.5
25540,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Poissons,Bar ou Dorade,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,12
25539,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Poissons,Truite ou saumon,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,5.49
25538,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Poissons,Truite ou saumon,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,6.55
25537,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Poissons,Truite,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,4.91
25536,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Viandes,Côtelettes d'Agneau,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,55
25535,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Viandes,Lapin,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,8.1
25534,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Viandes,Magret canard,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,9.72
25533,Achats de biens > Produits agro-alimentaires- plats préparés et boissons > Ingrédients > Ingrédients selon masse ingérée > Viandes,Blanc de dinde,poids ingéré après achat en magasin,Achats de biens , Produits agro-alimentaires- plats préparés et boissons , Ingrédients , Ingrédients selon masse ingérée ,,kgCO2e/kg of ingested ingredient,élément non décomposé,6.48
